99.0420 	EXP 	CStest: tex = 'vend.png'
99.0420 	EXP 	CStest: autoDraw = True
101.1253 	EXP 	CStest: autoDraw = False
101.1253 	EXP 	CStest: autoDraw = False
101.2413 	DATA 	end trial
101.2415 	EXP 	New trial (rep=0, index=12): OrderedDict([('Onset', 64), ('Condition', 'CByellow.png'), ('Dur', 4), ('p_onset', 140), ('p_offset', 141)])
101.3426 	DATA 	start trial
101.4753 	EXP 	CStest: tex = 'CByellow.png'
101.4753 	EXP 	CStest: autoDraw = True
101.9421 	DATA 	Keypress: b
101.9421 	DATA 	tilt left
104.4421 	DATA 	Keypress: b
104.4421 	DATA 	tilt left
105.5415 	EXP 	CStest: autoDraw = False
105.5415 	EXP 	CStest: autoDraw = False
105.6580 	DATA 	end trial
105.6582 	EXP 	New trial (rep=0, index=13): OrderedDict([('Onset', 68), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
105.8037 	DATA 	start trial
105.9420 	EXP 	CStest: tex = 'vend.png'
105.9420 	EXP 	CStest: autoDraw = True
108.0586 	EXP 	CStest: autoDraw = False
108.0586 	EXP 	CStest: autoDraw = False
108.1756 	DATA 	end trial
108.1759 	EXP 	New trial (rep=0, index=14): OrderedDict([('Onset', 70), ('Condition', 'CBgreen.png'), ('Dur', 4), ('p_onset', 134), ('p_offset', 135)])
108.2973 	DATA 	start trial
108.4252 	EXP 	CStest: tex = 'CBgreen.png'
108.4252 	EXP 	CStest: autoDraw = True
109.3420 	DATA 	Keypress: n
109.3422 	DATA 	tilt right
109.6421 	DATA 	Keypress: n
109.6422 	DATA 	tilt right
109.9087 	DATA 	Keypress: n
109.9088 	DATA 	tilt right
110.1754 	DATA 	Keypress: n
110.1754 	DATA 	tilt right
110.4587 	DATA 	Keypress: n
110.4588 	DATA 	tilt right
110.7420 	DATA 	Keypress: n
110.7421 	DATA 	tilt right
111.0253 	DATA 	Keypress: n
111.0254 	DATA 	tilt right
111.3087 	DATA 	Keypress: n
111.3088 	DATA 	tilt right
111.6420 	DATA 	Keypress: n
111.6421 	DATA 	tilt right
111.9587 	DATA 	Keypress: n
111.9588 	DATA 	tilt right
112.2253 	DATA 	Keypress: n
112.2254 	DATA 	tilt right
112.4996 	DATA 	Keypress: n
112.5085 	EXP 	CStest: autoDraw = False
112.5085 	EXP 	CStest: autoDraw = False
112.6255 	DATA 	end trial
112.6257 	EXP 	New trial (rep=0, index=15): OrderedDict([('Onset', 74), ('Condition', 'vend.png'), ('Dur', 2), ('p_onset', 4), ('p_offset', 0)])
112.7407 	DATA 	start trial
112.8752 	EXP 	CStest: tex = 'vend.png'
112.8752 	EXP 	CStest: autoDraw = True
114.9585 	EXP 	CStest: autoDraw = False
114.9585 	EXP 	CStest: autoDraw = False
115.0920 	DATA 	end trial
115.0922 	EXP 	New trial (rep=0, index=16): OrderedDict([('Onset', 76), ('Condition', 'CBred.png'), ('Dur', 4), ('p_onset', 126), ('p_offset', 127)])
115.2036 	DATA 	start trial
115.3419 	EXP 	CStest: tex = 'CBred.png'
115.3419 	EXP 	CStest: autoDraw = True
116.1754 	DATA 	Keypress: b
116.1754 	DATA 	tilt left
116.4753 	DATA 	Keypress: b
116.4755 	DATA 	tilt left
116.7253 	DATA 	Keypress: b
116.7254 	DATA 	tilt left
116.9753 	DATA 	Keypress: b
116.9754 	DATA 	tilt left
117.2420 	DATA 	Keypress: b
117.2420 	DATA 	tilt left
117.5253 	DATA 	Keypress: b
117.5254 	DATA 	tilt left
117.7919 	DATA 	Keypress: b
117.7920 	DATA 	tilt left
118.0587 	DATA 	Keypress: b
118.0587 	DATA 	tilt left
118.3086 	DATA 	Keypress: b
