faces,pgo,outcome,blockcode,blockend,face,block_loop.thisRepN,block_loop.thisTrialN,block_loop.thisN,block_loop.thisIndex,Cavb_trials.thisRepN,Cavb_trials.thisTrialN,Cavb_trials.thisN,Cavb_trials.thisIndex,p_port_2.started,p_port_2.stopped,Intro1.started,Intro1.stopped,p_port_2_start,p_port_2_end,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_8.started,text_8.stopped,text_21.started,text_21.stopped,image.started,image.stopped,empty.started,empty.stopped,fill.started,fill.stopped,mid.started,mid.stopped,text_9.started,text_9.stopped,cor.started,cor.stopped,text_14.started,text_14.stopped,text_17.started,text_17.stopped,text_22.started,text_22.stopped,image_2.started,image_2.stopped,empty1.started,empty1.stopped,fill1.started,fill1.stopped,mid1.started,mid1.stopped,text_10.started,text_10.stopped,text_15.started,text_15.stopped,corr.started,corr.stopped,text_18.started,text_18.stopped,text_23.started,text_23.stopped,empty22.started,empty22.stopped,fill22.started,fill22.stopped,mid22.started,mid22.stopped,image_22.started,image_22.stopped,text_25.started,text_25.stopped,text_26.started,text_26.stopped,neut.started,neut.stopped,text_27.started,text_27.stopped,text_24.started,text_24.stopped,image_4.started,image_4.stopped,empty3.started,empty3.stopped,fill3.started,fill3.stopped,mid3.started,mid3.stopped,text_12.started,text_12.stopped,neutral.started,neutral.stopped,text_13.started,text_13.stopped,text_20.started,text_20.stopped,blockstart_parport.started,blockstart_parport.stopped,blockstart_parport_start,blockstart_parport_end,text_6.started,text_6.stopped,image_6.started,image_6.stopped,decision_partport.started,decision_partport.stopped,decision_partport_start,decision_partport_end,obtained,image_5.started,image_5.stopped,emptymeter.started,emptymeter.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,fillmeter.started,fillmeter.stopped,midpoint.started,midpoint.stopped,polygon.started,polygon.stopped,text_7.started,text_7.stopped,feedback_parport.started,feedback_parport.stopped,feedback_parport_start,feedback_parport_end,correctimg.started,correctimg.stopped,incorrectimg.started,incorrectimg.stopped,neutralimg.started,neutralimg.stopped,text_4.started,text_4.stopped,text_5.started,text_5.stopped,p_port.started,p_port.stopped,p_port_start,p_port_end,text_end.started,text_end.stopped,participant,sequence #,participant initials,date,expName,psychopyVersion,frameRate,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012084586855053203,None,95,4,0,1231.5046267870048,None,1231.5046267870048,None,space,0.44099918313531816,1231.5046267870048,None,1231.5046267870048,None,1231.5046267870048,None,1231.5046267870048,None,1233.5712501652747,None,0.01164928791422426,None,100,4,1233.987911851059,None,1233.987911851059,None,1233.987911851059,None,1233.987911851059,None,1236.0546176402936,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011137011700157018,None,95,4,0,1239.0046231645447,None,1239.0046231645447,None,space,0.37993658280083764,1239.0046231645447,None,1239.0046231645447,None,1239.0046231645447,None,1239.0046231645447,None,1241.071241109125,None,0.01165864593713195,None,100,4,1241.4879139641607,None,1241.4879139641607,None,1241.4879139641607,None,1241.4879139641607,None,1243.5545666239823,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011094749666426651,None,95,4,0,1246.504723687809,None,1246.504723687809,None,space,0.6297984765142246,1246.504723687809,None,1246.504723687809,None,1246.504723687809,None,1246.504723687809,None,1248.5712260155415,None,0.010156532532619167,None,100,4,1248.9878714002557,None,1248.9878714002557,None,1248.9878714002557,None,1248.9878714002557,None,1251.0545530397571,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011824977224023314,None,95,4,1,1254.0045479985001,None,1254.0045479985001,None,space,0.3229860782821561,1254.0045479985001,None,1254.0045479985001,None,1254.0045479985001,None,1254.0045479985001,None,1256.0710648160725,None,0.010605415698137222,None,100,4,1256.487875928331,None,1256.487875928331,None,1256.487875928331,None,1256.487875928331,None,1258.554528890024,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012080662524112995,None,95,4,0,1261.5045353198902,None,1261.5045353198902,None,space,0.2808946027157617,1261.5045353198902,None,1261.5045353198902,None,1261.5045353198902,None,1261.5045353198902,None,1263.5711985452203,None,0.012072210117366922,None,100,4,1263.9878505711113,None,1263.9878505711113,None,1263.9878505711113,None,1263.9878505711113,None,1266.0545276825374,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012046551025377994,None,95,4,0,1269.004525659997,None,1269.004525659997,None,space,0.49082400700854123,1269.004525659997,None,1269.004525659997,None,1269.004525659997,None,1269.004525659997,None,1271.0712245061832,None,0.011619704491749872,None,100,4,1271.487851476726,None,1271.487851476726,None,1271.487851476726,None,1271.487851476726,None,1273.5545183245158,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011037695922823332,None,95,4,0,1276.5045316974306,None,1276.5045316974306,None,space,0.4927961345933909,1276.5045316974306,None,1276.5045316974306,None,1276.5045316974306,None,1276.5045316974306,None,1278.571172584257,None,0.010554097515068861,None,100,4,1278.9878647590795,None,1278.9878647590795,None,1278.9878647590795,None,1278.9878647590795,None,1281.0545026271893,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012007307709154702,None,95,4,1,1284.0045033214938,None,1284.0045033214938,None,space,0.35877507723398594,1284.0045033214938,None,1284.0045033214938,None,1284.0045033214938,None,1284.0045033214938,None,1286.0710092716863,None,0.011560537645436852,None,100,4,1286.4878077053345,None,1286.4878077053345,None,1286.4878077053345,None,1286.4878077053345,None,1288.5544796849426,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012048965999383654,None,95,4,1,1291.5045063402108,None,1291.5045063402108,None,space,0.28679136381379067,1291.5045063402108,None,1291.5045063402108,None,1291.5045063402108,None,1291.5045063402108,None,1293.5711505476256,None,0.011534274810401257,None,100,4,1293.9878143465112,None,1293.9878143465112,None,1293.9878143465112,None,1293.9878143465112,None,1296.0544781755843,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011002075065334793,None,95,4,1,1299.0044631725627,None,1299.0044631725627,None,space,0.4096941858911123,1299.0044631725627,None,1299.0044631725627,None,1299.0044631725627,None,1299.0044631725627,None,1301.0711384727588,None,0.01151978497091477,None,100,4,1301.4878221951744,None,1301.4878221951744,None,1301.4878221951744,None,1301.4878221951744,None,1303.554464893231,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01214375370182097,None,95,4,1,1306.5044589463591,None,1306.5044589463591,None,space,0.35870413739257856,1306.5044589463591,None,1306.5044589463591,None,1306.5044589463591,None,1306.5044589463591,None,1308.5711245866623,None,0.011536086040450755,None,100,4,1308.987788385548,None,1308.987788385548,None,1308.987788385548,None,1308.987788385548,None,1311.0544968916274,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012472491944208741,None,95,4,0,1314.0044471733645,None,1314.0044471733645,None,space,0.21361344608840227,1314.0044471733645,None,1314.0044471733645,None,1314.0044471733645,None,1314.0044471733645,None,1316.0709636890651,None,0.011566876949927973,None,100,4,1316.4877802350134,None,1316.4877802350134,None,1316.4877802350134,None,1316.4877802350134,None,1318.5544793830709,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012040211720432126,None,95,4,1,1321.5044341928829,None,1321.5044341928829,None,space,0.28860108444359867,1321.5044341928829,None,1321.5044341928829,None,1321.5044341928829,None,1321.5044341928829,None,1323.5711324353256,None,0.011592536041462154,None,100,4,1323.9877467272586,None,1323.9877467272586,None,1323.9877467272586,None,1323.9877467272586,None,1326.0544657988462,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011995232841854886,None,95,4,1,1329.0044230236313,None,1329.0044230236313,None,space,0.2805646569863711,1329.0044230236313,None,1329.0044230236313,None,1329.0044230236313,None,1329.0044230236313,None,1331.0710660235595,None,0.011383640849544463,None,100,4,1331.4877560852801,None,1331.4877560852801,None,1331.4877560852801,None,1331.4877560852801,None,1333.5544531202363,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012025118137898971,None,95,4,1,1336.5044840017076,None,1336.5044840017076,None,space,0.2974371699410767,1336.5044840017076,None,1336.5044840017076,None,1336.5044840017076,None,1336.5044840017076,None,1338.5710539486927,None,0.011516464382566483,None,100,4,1338.987719256937,None,1338.987719256937,None,1338.987719256937,None,1338.987719256937,None,1341.054468515691,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013668809351202071,None,95,4,0,1344.0043979682828,None,1344.0043979682828,None,space,0.3864711987262126,1344.0043979682828,None,1344.0043979682828,None,1344.0043979682828,None,1344.0043979682828,None,1346.0711001350573,None,0.011475711707589653,None,100,4,1346.487723785012,None,1346.487723785012,None,1346.487723785012,None,1346.487723785012,None,1348.5543734261169,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012914432061279513,None,95,4,1,1351.5043834784433,None,1351.5043834784433,None,space,0.47845572116239055,1351.5043834784433,None,1351.5043834784433,None,1351.5043834784433,None,1351.5043834784433,None,1353.5710696460192,None,0.011406583095777023,None,100,4,1353.987696616562,None,1353.987696616562,None,1353.987696616562,None,1353.987696616562,None,1356.0543655774536,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012904168424029194,None,95,4,0,1359.0043768372661,None,1359.0043768372661,None,space,0.3303852546559938,1359.0043768372661,None,1359.0043768372661,None,1359.0043768372661,None,1359.0043768372661,None,1361.071075381581,None,0.011456693792752048,None,100,4,1361.4877050689684,None,1361.4877050689684,None,1361.4877050689684,None,1361.4877050689684,None,1363.554363766223,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01291745077833184,None,95,4,0,1366.5043596305813,None,1366.5043596305813,None,space,0.31135949111740047,1366.5043596305813,None,1366.5043596305813,None,1366.5043596305813,None,1366.5043596305813,None,1368.5711034556462,None,0.011460316252851044,None,100,4,1368.9876833342087,None,1368.9876833342087,None,1368.9876833342087,None,1368.9876833342087,None,1371.0543338809284,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012876396231149556,None,95,4,1,1374.0043548006352,None,1374.0043548006352,None,space,0.29328854765299184,1374.0043548006352,None,1374.0043548006352,None,1374.0043548006352,None,1374.0043548006352,None,1376.071002026766,None,0.011435260905273026,None,100,4,1376.487710502659,None,1376.487710502659,None,1376.487710502659,None,1376.487710502659,None,1378.5543384090033,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012849831525272748,None,95,4,1,1381.5043357827199,None,1381.5043357827199,None,space,0.4242899827513611,1381.5043357827199,None,1381.5043357827199,None,1381.5043357827199,None,1381.5043357827199,None,1383.5710243652693,None,0.011387263310098206,None,100,4,1383.9876996352787,None,1383.9876996352787,None,1383.9876996352787,None,1383.9876996352787,None,1386.0543248247786,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01309344195851736,None,95,4,1,1389.0043704979616,None,1389.0043704979616,None,space,0.2762098563507607,1389.0043704979616,None,1389.0043704979616,None,1389.0043704979616,None,1389.0043704979616,None,1391.0709993099217,None,0.011650193530840625,None,100,4,1391.4876890697706,None,1391.4876890697706,None,1391.4876890697706,None,1391.4876890697706,None,1393.5543245229073,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013408897848421475,None,95,4,1,1396.5043125386019,None,1396.5043125386019,None,space,0.30718460599382524,1396.5043125386019,None,1396.5043125386019,None,1396.5043125386019,None,1396.5043125386019,None,1398.5709718396001,None,0.012107830972126976,None,100,4,1398.98770355961,None,1398.98770355961,None,1398.98770355961,None,1398.98770355961,None,1401.0543021844042,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01282266307498503,None,95,4,1,1404.004305595554,None,1404.004305595554,None,space,0.4011904610970305,1404.004305595554,None,1404.004305595554,None,1404.004305595554,None,1404.004305595554,None,1406.0709579535032,None,0.010369352055931813,None,100,4,1406.4876238654906,None,1406.4876238654906,None,1406.4876238654906,None,1406.4876238654906,None,1408.5543447483087,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01287066067015985,None,95,4,1,1411.5043234059822,None,1411.5043234059822,None,space,0.3930960742791285,1411.5043234059822,None,1411.5043234059822,None,1411.5043234059822,None,1411.5043234059822,None,1413.5709461805081,None,0.011340775073222176,None,100,4,1413.9876377515875,None,1413.9876377515875,None,1413.9876377515875,None,1413.9876377515875,None,1416.0542792421575,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012845303449466883,None,95,4,1,1419.0043167648055,None,1419.0043167648055,None,space,0.34805682190744847,1419.0043167648055,None,1419.0043167648055,None,1419.0043167648055,None,1419.0043167648055,None,1421.070956444145,None,0.011366434164301609,None,100,4,1421.4875982063995,None,1421.4875982063995,None,1421.4875982063995,None,1421.4875982063995,None,1423.5542870908203,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012846209065173753,None,95,4,1,1426.504334877105,None,1426.504334877105,None,space,0.4049994777624306,1426.504334877105,None,1426.504334877105,None,1426.504334877105,None,1426.504334877105,None,1428.5709126727534,None,0.011272853947957628,None,100,4,1428.987569528591,None,1428.987569528591,None,1428.987569528591,None,1428.987569528591,None,1431.0542342632789,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012792174037713266,None,95,4,1,1434.0042458249636,None,1434.0042458249636,None,space,0.3730732286321654,1434.0042458249636,None,1434.0042458249636,None,1434.0042458249636,None,1434.0042458249636,None,1436.0709057297054,None,0.011278287638560869,None,100,4,1436.4875701323344,None,1436.4875701323344,None,1436.4875701323344,None,1436.4875701323344,None,1438.5542372819955,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012750213874824112,None,95,4,1,1441.5042234864604,None,1441.5042234864604,None,space,0.3520059070251591,1441.5042234864604,None,1441.5042234864604,None,1441.5042234864604,None,1441.5042234864604,None,1443.570933200027,None,0.011289155018857855,None,100,4,1443.987578886613,None,1443.987578886613,None,1443.987578886613,None,1443.987578886613,None,1446.054242715686,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
Faces\faces\F1.jpg,0.7,1,79,87,F1,0,3,3,0,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011726265189281548,None,95,4,1,1449.0042210714873,None,1449.0042210714873,None,space,0.2790447331544783,1449.0042210714873,None,1449.0042210714873,None,1449.0042210714873,None,1449.0042210714873,None,1451.0708800706143,None,0.010305355262971716,None,100,4,1451.487548699446,None,1451.487548699446,None,1451.487548699446,None,1451.487548699446,None,1453.5542155472358,None,,,,,,,083,001,cm,2020_Feb_17_1458,Neighborhood,3.2.4,59.99750060673399,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008325680885718612,None,87,4,1456.4875387376815,None,,,,,,,,
